KM,bookcallnum,title,author,year,month,page,specattr,sprocess,specpath,fullspecpath,localpath,hue,saturation,brightness,cluster,title_c,author_c,year_c,specattr_c,sprocess_c,cluster_c
721,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,March,65a,Charles Hearn,Albumen silver print,specimens_resized/721_S.JPG,specimens_resized_panel/721_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/721_S.JPG,49.0,0.1361213772643408,0.558953304199038,6,0,0,7,6,0,3
722,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,March,80b,Robinson Co. ,Sample for the Robinson Trimmer,specimens_resized/722_S.JPG,specimens_resized_panel/722_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/722_S.JPG,59.0,0.06112795443917163,0.5256069904813776,4,0,0,7,7,7,7
723,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,April,97b,Charles Hearn,Albumen silver print,specimens_resized/723_S.JPG,specimens_resized_panel/723_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/723_S.JPG,40.0,0.1451138908506107,0.5372403848894208,5,0,0,7,6,0,2
724,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,May,129a,W.A. Mansell & Co.,Albumen silver print,specimens_resized/724_S.JPG,specimens_resized_panel/724_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/724_S.JPG,65.0,0.07026917782323112,0.5110771967369037,8,0,0,7,7,0,6
725,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,June,161a,Charles Hearn,Albumen silver print,specimens_resized/725_S.JPG,specimens_resized_panel/725_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/725_S.JPG,31.0,0.15163491673001592,0.579248855230715,5,0,0,7,6,0,2
726,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,June,160b,Charles Hearn,Albumen silver print,specimens_resized/726_S.JPG,specimens_resized_panel/726_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/726_S.JPG,30.0,0.1846903333077528,0.5505699430507498,5,0,0,7,6,0,2
727,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,July,193a,Charles Hearn,Albumen silver print,specimens_resized/727_S.JPG,specimens_resized_panel/727_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/727_S.JPG,66.0,0.1431684012529547,0.5745591245891418,2,0,0,7,6,0,5
728,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,July,192b,Charles Hearn,Albumen silver print,specimens_resized/728_S.JPG,specimens_resized_panel/728_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/728_S.JPG,44.0,0.1556941467840675,0.4927358692710213,2,0,0,7,6,0,5
729,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,October,289a,Charles Hearn,Albumen silver print,specimens_resized/729_S.JPG,specimens_resized_panel/729_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/729_S.JPG,39.0,0.14029247143746118,0.5783489319787054,6,0,0,7,6,0,3
730,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,October,288b,Charles Hearn,Albumen silver print,specimens_resized/730_S.JPG,specimens_resized_panel/730_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/730_S.JPG,40.0,0.1862116030385206,0.5845880755892782,2,0,0,7,6,0,5
731,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,November,321a,Charles Hearn,Albumen silver print,specimens_resized/731_S.JPG,specimens_resized_panel/731_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/731_S.JPG,39.0,0.1867497821104406,0.5525421309828279,5,0,0,7,6,0,2
732,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,November,320b,Charles Hearn,Albumen silver print,specimens_resized/732_S.JPG,specimens_resized_panel/732_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/732_S.JPG,35.0,0.20097578253989612,0.5160161981459249,5,0,0,7,6,0,2
733,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1875,December,353a,Charles Hearn,Albumen silver print,specimens_resized/733_S.JPG,specimens_resized_panel/733_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/733_S.JPG,37.0,0.19872674727347966,0.5408076521049596,5,0,0,7,6,0,2
734,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,January,1a ,Charles Hearn,Albumen silver print,specimens_resized/734_S.JPG,specimens_resized_panel/734_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/734_S.JPG,32.0,0.1049052991836318,0.5544148099751949,5,0,0,5,6,0,2
735,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,February,33a,Charles Hearn,Albumen silver print,specimens_resized/735_S.JPG,specimens_resized_panel/735_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/735_S.JPG,37.0,0.1908965755167097,0.5883753883093935,5,0,0,5,6,0,2
736,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,February,32b,Charles Hearn,Albumen silver print,specimens_resized/736_S.JPG,specimens_resized_panel/736_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/736_S.JPG,38.0,0.2322545501807888,0.5120737931248448,5,0,0,5,6,0,2
737,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,March,65a,None,Albumen silver print,specimens_resized/737_S.JPG,specimens_resized_panel/737_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/737_S.JPG,30.0,0.14740857303122842,0.5901424189618044,7,0,0,5,0,0,1
738,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,March,64b,None,Albumen silver print,specimens_resized/738_S.JPG,specimens_resized_panel/738_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/738_S.JPG,22.0,0.1361381198432309,0.5728352591036415,7,0,0,5,0,0,1
739,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,April,97a,Charles Hearn,Albumen silver print,specimens_resized/739_S.JPG,specimens_resized_panel/739_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/739_S.JPG,34.0,0.1857144960068035,0.5403847244916485,5,0,0,5,6,0,2
740,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,April,96b,Charles Hearn,Albumen silver print,specimens_resized/740_S.JPG,specimens_resized_panel/740_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/740_S.JPG,39.0,0.1927358174505594,0.5012838151564973,5,0,0,5,6,0,2
741,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,May,129a,Charles Hearn,Albumen silver print,specimens_resized/741_S.JPG,specimens_resized_panel/741_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/741_S.JPG,27.0,0.1522024956668716,0.5673333178207991,5,0,0,5,6,0,2
742,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,May,128b,Charles Hearn,Albumen silver print,specimens_resized/742_S.JPG,specimens_resized_panel/742_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/742_S.JPG,193.0,0.16862414942081702,0.5465039991588351,5,0,0,5,6,0,2
743,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,June,161a,Charles Hearn,Albumen silver print,specimens_resized/743_S.JPG,specimens_resized_panel/743_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/743_S.JPG,71.0,0.13699093680371066,0.5953279009856629,6,0,0,5,6,0,3
744,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,July,193a,Charles Hearn,Albumen silver print,specimens_resized/744_S.JPG,specimens_resized_panel/744_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/744_S.JPG,17.0,0.17960801532469872,0.4978792686767444,5,0,0,5,6,0,2
745,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,December,353a,Charles Hearn,Albumen silver print,specimens_resized/745_S.JPG,specimens_resized_panel/745_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/745_S.JPG,36.0,0.10555142450642947,0.5809266360998422,2,0,0,5,6,0,5
746,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,December,352b,Charles Hearn,Albumen silver print,specimens_resized/746_S.JPG,specimens_resized_panel/746_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/746_S.JPG,42.0,0.16741123432516306,0.5685037956154684,2,0,0,5,6,0,5
747,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,None,backmatter 1,"A.M. Collins, Son & Co.",Sample mount,specimens_resized/747_S.JPG,specimens_resized_panel/747_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/747_S.JPG,23.0,0.1581279854042694,0.5813178966247957,4,0,0,5,7,7,7
748,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,None,backmatter 2,"A.M. Collins, Son & Co.",Sample mount,specimens_resized/748_S.JPG,specimens_resized_panel/748_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/748_S.JPG,212.0,0.1544058676051633,0.5800442165798609,4,0,0,5,7,7,7
749,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1876,None,backmatter 3,Waymouth's Vignetting Papers,Sample vignetting paper,specimens_resized/749_S.JPG,specimens_resized_panel/749_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/749_S.JPG,237.0,0.11177082687587638,0.5074774367619975,10,0,0,5,7,7,7
750,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1877,January,1a,Philadelphia Photographer,Albumen silver print,specimens_resized/750_S.JPG,specimens_resized_panel/750_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/750_S.JPG,44.0,0.17283984901314706,0.5317796531491383,6,0,0,7,5,0,3
751,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1877,April,97a,Centennial Photographic Co.,Albumen silver print,specimens_resized/751_S.JPG,specimens_resized_panel/751_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/751_S.JPG,42.0,0.19307112491361605,0.5434350360514576,5,0,0,7,7,0,2
752,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1877,June,161a,None,Albumen silver print,specimens_resized/752_S.JPG,specimens_resized_panel/752_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/752_S.JPG,43.0,0.21233638024965645,0.5187371863053397,5,0,0,7,0,0,2
753,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1877,June,160b,None,Albumen silver print,specimens_resized/753_S.JPG,specimens_resized_panel/753_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/753_S.JPG,29.0,0.25453170763914584,0.4698481541053922,10,0,0,7,0,0,7
754,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1877,July,193a,Centennial Photographic Co.,Albumen silver print,specimens_resized/754_S.JPG,specimens_resized_panel/754_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/754_S.JPG,22.0,0.17046965494319302,0.4942235337117303,8,0,0,7,7,0,6
755,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1877,July,192b,Centennial Photographic Co.,Albumen silver print,specimens_resized/755_S.JPG,specimens_resized_panel/755_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/755_S.JPG,21.0,0.2071941872951406,0.5104109006664463,5,0,0,7,7,0,2
756,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1877,August,225a,Centennial Photographic Co.,Albumen silver print,specimens_resized/756_S.JPG,specimens_resized_panel/756_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/756_S.JPG,32.0,0.16345593612730594,0.5379096586239287,5,0,0,7,7,0,2
757,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1877,October,289a,Centennial Photographic Co.,Albumen silver print,specimens_resized/757_S.JPG,specimens_resized_panel/757_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/757_S.JPG,31.0,0.16659044398395378,0.5087479700469144,0,0,0,7,7,0,7
758,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1877,December,353a,None,Albumen silver print,specimens_resized/758_S.JPG,specimens_resized_panel/758_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/758_S.JPG,37.0,0.2193899707255288,0.5826243948666423,11,0,0,7,0,0,0
759,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,January,1a,Edward L. Wilson,Albumen silver print,specimens_resized/759_S.JPG,specimens_resized_panel/759_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/759_S.JPG,41.0,0.17394348868021806,0.5335243220271979,3,0,0,7,7,0,4
760,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,January,1b,Edward L. Wilson,Albumen silver print,specimens_resized/760_S.JPG,specimens_resized_panel/760_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/760_S.JPG,33.0,0.1511993517782155,0.5227640274859944,3,0,0,7,7,0,4
761,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,February,33a,None,Albumen silver print,specimens_resized/761_S.JPG,specimens_resized_panel/761_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/761_S.JPG,32.0,0.2157743371388292,0.487590896674935,0,0,0,7,0,0,7
762,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,February,32b,None,Albumen silver print,specimens_resized/762_S.JPG,specimens_resized_panel/762_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/762_S.JPG,36.0,0.17357671059598365,0.5192842857320592,0,0,0,7,0,0,7
763,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,March,65a,Philadelphia Photographer,Albumen silver print,specimens_resized/763_S.JPG,specimens_resized_panel/763_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/763_S.JPG,25.0,0.13317176764707653,0.4940068481227717,0,0,0,7,5,0,7
764,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,April,97a,Philadelphia Photographer,Albumen silver print,specimens_resized/764_S.JPG,specimens_resized_panel/764_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/764_S.JPG,48.0,0.15044023259095468,0.5771914714960058,2,0,0,7,5,0,5
765,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,April,96b,Philadelphia Photographer,Albumen silver print,specimens_resized/765_S.JPG,specimens_resized_panel/765_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/765_S.JPG,57.0,0.1125853306614379,0.5903824550653595,10,0,0,7,5,0,7
766,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,May,129a,None,Albumen silver print,specimens_resized/766_S.JPG,specimens_resized_panel/766_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/766_S.JPG,29.0,0.09656547979707676,0.5432183931264813,7,0,0,7,0,0,1
767,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,June,161a,None,Albumen silver print,specimens_resized/767_S.JPG,specimens_resized_panel/767_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/767_S.JPG,21.0,0.0996370740009006,0.5475303500306372,5,0,0,7,0,0,2
768,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,July,193a,None,Albumen silver print,specimens_resized/768_S.JPG,specimens_resized_panel/768_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/768_S.JPG,35.0,0.16645696900246826,0.5283719758064516,5,0,0,7,0,0,2
769,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,August,225a,Philadelphia Photographer,Albumen silver print,specimens_resized/769_S.JPG,specimens_resized_panel/769_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/769_S.JPG,25.0,0.13855234329848168,0.5609352398746383,5,0,0,7,5,0,2
770,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,November,321a,Philadelphia Photographer,Albumen silver print,specimens_resized/770_S.JPG,specimens_resized_panel/770_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/770_S.JPG,28.0,0.1219314670558376,0.5460500058980812,5,0,0,7,5,0,2
771,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1878,December,353a,Philadelphia Photographer,Albumen silver print,specimens_resized/771_S.JPG,specimens_resized_panel/771_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/771_S.JPG,36.0,0.14366451796891244,0.6143045527699029,5,0,0,7,5,0,2
772,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1879,May,129a,Philadelphia Photographer,Albumen silver print,specimens_resized/772_S.JPG,specimens_resized_panel/772_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/772_S.JPG,35.0,0.2493215817792032,0.5091665108840147,5,0,0,7,5,0,2
773,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1879,August,225a,None,Albumen silver print,specimens_resized/773_S.JPG,specimens_resized_panel/773_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/773_S.JPG,61.0,0.17271596564471572,0.5681127606499452,2,0,0,7,0,0,5
774,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1879,November,321a,Philadelphia Photographer ,Albumen silver print,specimens_resized/774_S.JPG,specimens_resized_panel/774_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/774_S.JPG,39.0,0.1603188894119249,0.44208372865275136,8,0,0,7,7,0,6
776,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1880,March,13a,Philadelphia Photographer,Albumen silver print,specimens_resized/776_S.JPG,specimens_resized_panel/776_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/776_S.JPG,45.0,0.08143092355919784,0.5912005785920925,5,0,0,7,5,0,2
777,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1880,February,33a,Philadelphia Photographer,Albumen silver print,specimens_resized/777_S.JPG,specimens_resized_panel/777_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/777_S.JPG,30.0,0.22462607296584,0.5052922794117647,5,0,0,7,5,0,2
778,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1880,April,101a,Philadelphia Photographer,Albumen silver print,specimens_resized/778_S.JPG,specimens_resized_panel/778_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/778_S.JPG,34.0,0.12932695836765618,0.5518837048708372,5,0,0,7,5,0,2
779,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1880,May,133a,Philadelphia Photographer,Albumen silver print,specimens_resized/779_S.JPG,specimens_resized_panel/779_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/779_S.JPG,30.0,0.12233216421425168,0.5917722338935574,7,0,0,7,5,0,1
780,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1880,July,197a,Philadelphia Photographer,Albumen silver print,specimens_resized/780_S.JPG,specimens_resized_panel/780_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/780_S.JPG,31.0,0.15930148896441404,0.5632814356803327,7,0,0,7,5,0,1
781,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1880,August,229a,Philadelphia Photographer,Albumen silver print,specimens_resized/781_S.JPG,specimens_resized_panel/781_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/781_S.JPG,28.0,0.1265988785368954,0.5090643044027426,5,0,0,7,5,0,2
782,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1881,January,1a,Philadelphia Photographer,Albumen silver print,specimens_resized/782_S.JPG,specimens_resized_panel/782_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/782_S.JPG,21.0,0.1347046229339624,0.5464412318599756,11,0,0,7,5,0,0
783,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1881,February,33a,Philadelphia Photographer,Albumen silver print,specimens_resized/783_S.JPG,specimens_resized_panel/783_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/783_S.JPG,13.0,0.15184404210837302,0.4635882814147164,1,0,0,7,5,0,7
